point_id,point_name,f1_O3,f2_C1,f3_O3-C1,f4_C2,f5_C2,f6_C2,f7_H4,f8_H4,f9_H4,f10_H5,f11_H5,f12_H5,f13_H6,f14_H6,f15_H6,f16_H7,f17_H7,f18_H7,f19_H8,f20_H8,f21_H8,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
51,ETL-SAMPLE-50000050,1.7290438119546987,3.49113256810837,0.9038468413369892,6.037681852130926,1.4718367116468096,0.5874707970054253,3.7161640405969694,1.1847854297634488,1.3321877469381571,4.417593834867283,2.017550206307881,1.1171659942903884,6.360390888646883,1.713971408473922,0.3920726348890697,7.816521645296448,1.4803063798992027,0.7446461521975254,6.166692326101177,1.1965399275920658,0.36468866539293215,-155.034132434851,-0.48946926931,1.0701678709e-05,0.5873217205,0.0017040288541544518,0.17408439410362944,0.003346793897198795,0.019900358715507244,-0.003728247950167181,0.002156820374064948,-0.03998237227986492,-0.005587453407138754,-0.005562041730607221,0.06053944603072253,-0.006167006809408201,0.0039813197135764936,-0.007995820802036384,-0.050997101867239734,-0.0017994819611052584,0.1063261849028587,0.009678744016538267,-0.008717508395907316,-0.1498392620518248,0.002417785343810005,0.0009975990716632162,0.021830285010711842,0.1281507702605701,0.045953608265327836
52,ETL-SAMPLE-50000051,1.869501506227786,3.660814347294908,0.8035551327962631,5.848903465623848,1.1280907367770576,0.7614249121200785,3.886669736381576,1.6700895783431509,1.354991482122942,5.2032544729841135,1.8588285016660608,0.6613366885992638,5.983210708359791,0.9825894594269868,0.40045630591856435,7.542331160381951,1.3137313371246033,0.7488298645657123,6.353494802659298,0.928019984706141,1.0517618070608552,-155.045233482505,-0.48811664387,1.9679434338e-05,0.56406732344,-0.0017584028795482876,0.17197711588226303,0.003678423618983691,0.0034178048384762216,0.00405420158214279,-0.0013433967470145355,-0.01841365742034979,-0.005268413118517168,0.005271003293213724,0.09804389266874551,-0.00919430505915132,-0.004300273371875787,0.004952560836518066,-0.0765665337944402,-0.00674426205592902,0.14165360340087604,-0.005793960644808099,0.0046185228739154295,-0.17921474727927886,0.013511371600796138,-0.0027015518601567487,-0.011999752942507535,0.12747242109386364,0.06560974710598191
53,ETL-SAMPLE-50000052,1.9719220408514753,3.765950924313613,0.7022528215535058,5.933610418897751,1.9991728265771802,0.5547246521814678,5.207681142622617,1.2290778242838942,0.6392364884943418,3.9031129730606677,1.573204235472518,1.2579334643198714,7.252406411952141,2.006101173872734,0.8089706632244028,7.247053294474529,1.8738876144762988,0.31883610103372095,5.6986734928365035,2.3343513896741075,0.4419978677983977,-155.040327616692,-0.48433741024,1.4410419453e-05,0.54069361271,-0.0005130141644254078,0.16755266644732086,0.0016540929865211523,-0.010332213263536023,0.000553905185019464,0.00017403738259732572,0.001719803077987654,-0.0022736433743116725,0.00031517357339494803,0.11917613493800137,-0.009128411817471042,5.8621644782269786e-05,-0.0016691305241171965,-0.09581651790452411,-0.00978921487809578,0.14071443647200316,0.00027528998370943104,-0.0021992457883729813,-0.1724626044955231,0.014467224273589667,-0.0016686808423846493,0.006051373406122594,0.12397629995963148,0.06513763377763523
54,ETL-SAMPLE-50000053,1.8414143034713881,3.38472934880773,0.8877736034343114,4.123422173914951,1.9593383403534081,1.591793989935937,4.568161431030808,1.1058482449136442,0.9722509484894524,5.171885586428101,1.71854367955511,0.6868793572683757,3.964104830360745,2.454225493903259,1.7561957578279985,6.0789864975442365,1.946344198718155,1.5195020849067988,4.2240138962055385,1.6104781220637987,1.9742722627230105,-155.039980179274,-0.48792684228,2.9582293141e-05,0.55885302952,-0.004079705814082749,0.17821378385356298,0.011356208311181525,0.004808646493304038,0.011469247811105025,-0.00947226750833401,-0.031551410193860194,-0.028859509215597053,0.009235342386412455,0.08695001511017991,-0.013727592735970495,-0.014585791077901096,0.027319128030875883,-0.050366738499726726,0.04107598262461659,0.10845628803046704,0.03019557812736098,-0.002696905553924907,-0.1401499055664223,-0.007177207413538486,0.02524766421747447,-0.039799530856984865,0.09083281805474706,-0.02535444043153994
55,ETL-SAMPLE-50000054,1.834580349770804,3.600095614621169,0.8255781358919897,4.860997586221857,1.0175389429228567,1.1434613748762905,5.207939866295553,1.6489643442746795,0.5346057424637232,4.001667032752168,1.9865882877571543,1.1997046107862528,6.2140593977981835,1.1622159026328043,1.4537474777241812,6.519785738746632,0.9735619299231221,0.8496189125098511,4.509719942649264,0.5939394840361493,1.3284481633747893,-155.043535447353,-0.49292220408,2.3787325589e-05,0.55574904898,-0.0011668986058568573,0.1807026808094102,0.003249270948168209,0.012088086860850448,0.0012988524022217193,0.0011767962202297146,-0.02532159329606298,-0.005395966934848853,0.0039759745507096066,0.07630526382429986,0.0017307130627256637,-0.0004892009064113067,-0.00650651086772303,-0.07767059679157433,-0.004413442189949438,0.09946784250372646,-0.028174894274833804,0.0019813807258445607,-0.14495820420552308,-0.044513673698423475,0.001483687501984033,0.02521754657087889,0.14592309360710828,0.05958125631661123
56,ETL-SAMPLE-50000055,1.8158024103276205,3.6646950116072072,0.7474399324729926,5.207160587450935,1.1057469528541541,1.0915602992182996,4.585852105581997,1.8925926787130962,1.1033199113107144,5.244064682267097,1.5777691534836793,0.4679025395673334,5.632839008168232,1.2092987278126306,1.4904076362233087,5.280694200927737,0.7410318132788075,1.0251069573042648,7.034159607169211,1.1680865534942,0.9447967429359706,-155.037447074519,-0.48920399631,2.1669451371e-05,0.57298162889,-0.0009674177883324704,0.17608191832089046,-0.00217439547707449,0.014110162097917944,0.0020946111761735273,0.0007525292439132215,-0.027276068189688276,0.006515311131445488,0.001918232772277512,0.07827500444671745,0.0012171639330107642,-0.004975003949994933,-0.0044327926940435835,-0.0766585051777887,-0.01952417893480922,0.1229728935105,-0.006561321014253411,-0.0037101276017502786,-0.1707894901186047,-0.014079319450383218,0.021420255896890755,0.01712308412550204,0.15340366018176355,0.06296577738186192
57,ETL-SAMPLE-50000056,1.8624251852905902,3.543230971749476,0.8289274947789441,4.940058639763876,1.1039519489200125,1.2589198295963282,4.165485149659239,2.0269760472361673,1.1052490823605718,5.29626583106952,1.543434739266199,0.5879164642206717,6.260435277749606,0.8889857817775452,1.0327183974407836,6.348141479997582,1.370368917818568,1.3802262514765578,4.370293603266118,0.9386831849229526,1.7496083504952076,-155.043996750533,-0.49049531881,1.9776885827e-05,0.55132654433,-0.0010639692776941573,0.18019976024348716,0.0024799485823054496,0.0071028771429683425,-0.0006077175973045174,0.0045365369837656435,-0.02252598886934267,-0.0059472084100754136,-0.007458105445664444,0.08621476804228419,-9.110571696586617e-05,0.0012842946571022028,-0.022990727653378458,-0.07535896212382152,0.00024702525739238583,0.09995144024422346,0.014050658093676241,-0.018554256633969757,-0.14927262297434576,-0.03782185122429741,0.005081020045599267,0.07372116893702055,0.12397192354465618,0.0425559116055871
58,ETL-SAMPLE-50000057,1.851424372643767,3.6308126254913295,0.7502774738665609,5.376057111489322,1.077196162708069,0.9242305276785221,5.250964906403118,1.7771520282932427,0.5631362122657642,4.072739141045678,1.8559221804202009,1.2218618226164344,5.068522288444308,0.738500019185667,1.178215792133915,6.744777957321197,1.2235428298140212,1.151754082359452,6.72804484500273,1.0163852419262094,0.6155952970610513,-155.047655916442,-0.48705210507,2.0420208526e-05,0.57128605507,-0.0025972542687969224,0.17049236444718086,0.0006003255095153037,0.00820960036517479,0.005400519696809132,-0.0014525125540092404,-0.01965447231026428,0.0008635151935094083,0.008240282000005093,0.08195213392161962,-0.0006161264584246934,-0.005814582896614831,0.004080107875386758,-0.07825201033305451,-0.012116648611175174,0.11279160208996208,-0.02308300783138183,0.011026337275824527,-0.15367262171472448,-0.019133806561786648,0.0016163654254542376,-0.0031741593904496077,0.13968502057084103,0.05784296487222273
59,ETL-SAMPLE-50000058,1.8323959741793772,3.6839581473003413,0.7501750495907005,6.158178261753445,1.4978631226835832,0.4332799377296989,4.462980918239352,2.0335689692892207,0.9105839442144501,4.443707043636471,1.2744262844214969,1.1399104173212327,6.765048138417948,1.2265722895636721,0.2973654263868598,7.77224776506882,1.592900565601185,0.6204253662135659,6.800059989112019,1.7095979558245302,0.22290660207525526,-155.046279206775,-0.48945464844,1.3647420695e-05,0.57141441416,0.00020934504557572342,0.17367266794990732,-0.0014483946901932762,0.011419516421089447,-0.00039556587531480156,0.00046331298016373925,-0.021977416770756514,0.004491161819638647,-0.0011065626875574053,0.08144401039926304,-0.0019320315458571883,-0.0007007290036725132,-0.0025093157159826697,-0.0842721244702584,-0.013946883091272094,0.12188196229417865,0.0028854503539511916,-0.005049278227100352,-0.1685285046483641,0.002008500833438214,0.00622386423853183,0.0070288375591974735,0.17024217761793975,0.04727373675756471
60,ETL-SAMPLE-50000059,1.754981022611345,3.5905974360236432,0.7821373428405257,5.265019018522316,1.042246138708789,1.0066284795100982,5.25030281887499,1.6952384275187666,0.5484112275961757,4.12225080945934,1.9459836134200061,1.1701390534221507,5.67689305894262,0.7438420936854494,0.7089260193409991,5.311161279478737,0.9615869725102838,1.4790610293753703,7.1423936599776425,1.1721521801612815,1.0063729519131779,-155.048786473809,-0.48884372999,3.2349758218e-05,0.58845147604,-0.0017408438070394758,0.17229176591977338,0.00010876105334143432,0.01867969089945603,0.003592673806494397,-0.0004663523062176825,-0.03491095099236151,0.0016380916862266993,0.0038723802775301247,0.06375173877936896,7.369624653377173e-05,-0.004706581830822998,0.00012298298883492087,-0.06016309793909176,-0.009661472828517164,0.10772011132846201,-0.008180165796036379,0.0017227795772669693,-0.1523264278132673,-0.016254290223503484,0.007897090567806603,0.007436742233903741,0.13434199454835874,0.0410571462224433
61,ETL-SAMPLE-50000060,1.94416459999357,4.047662476646511,0.5455702841938714,6.308058255705602,1.5328097675906147,0.13790364723903872,4.7221360295548465,1.2190159303493608,0.8744751711708237,5.12432065638375,1.8967867072445128,0.7354715078172032,7.971725894769253,1.4334966131024303,0.288497204431365,5.930531992391964,1.3144631852602076,-0.11854290411377343,6.950076069956988,1.807478185141399,0.03486809325011215,-155.02926751626,-0.4824592129,1.3274055412e-05,0.56263205084,0.001754164246954612,0.16882427458352656,-0.011221317785522301,0.0026677027428043984,-0.0035860570486718774,0.0005028034061529389,-0.0041369604964104426,0.021507738121423668,-0.004063549217643915,0.09788108409565857,0.004617090986378285,0.00302845574011377,-0.0016690771555020038,-0.11510953824325224,-0.024645888037475035,0.1306891599446029,0.003936939706597041,-0.0037406131696531564,-0.1822287563336265,0.00657714880160481,0.0084395971488378,0.0018273046288506643,0.20919747966116164,-0.00044846390598788966
62,ETL-SAMPLE-50000061,1.860660274751708,3.7626329142079347,0.7479717081206456,6.042110475199132,1.8931377816280022,0.48020893671472,4.228671513612986,1.7356172259806932,1.2754537264938834,4.918475283358095,1.1575876514879808,0.6993895216602544,6.112291853294186,2.0334563017537035,0.15549963585939724,7.483684010480177,1.6751723811231867,0.48525686928442413,6.847206560840889,2.1063748141900067,0.7012568549457325,-155.038592091927,-0.49050411281,1.6076836893e-05,0.56379751589,-0.001367349309365131,0.1748546790377797,0.0008844158786310233,0.006849871700822108,0.0027602928964096034,-0.0015001928051813936,-0.01899241216773391,-0.0003690954538597464,0.003962985274219042,0.09599733923598834,-0.006416284077369597,-0.0015322618361187246,0.0059259939855838125,-0.08578645764418101,-0.008733623543369692,0.14534037591463211,-0.005349074181888593,0.007028430651908375,-0.18680365901912027,0.015242864202565641,-0.008278771271921703,-0.015178706944016612,0.15876754491544567,0.05305694283045353
63,ETL-SAMPLE-50000062,1.8341489717708048,3.6304711347509473,0.7931391385930954,6.019821607231043,1.4830712763750562,0.48169907240529225,4.220768897552038,2.009954091751188,1.0559792184547896,4.124776000913344,1.177704304265015,1.1772507936614955,7.508172793923375,1.2789232840855664,0.6045430733220386,7.35412889904036,1.7119017493098125,0.49000932762303906,6.050683595925954,1.4207052426753,0.14719658626767892,-155.045046228002,-0.49136356299,1.4878034918e-05,0.56426909852,0.0012726430595593995,0.17589707792458564,0.0004369349718157667,0.010479741754273585,-0.0028802281874267324,0.0013541405062205134,-0.021890561423904636,0.00046453790525823215,-0.004076940114296872,0.08297924429376495,-0.0029380159000939945,0.002907490028449484,-0.005211821699521986,-0.08359582695628534,-0.011069156856825585,0.11532185156432673,0.005310348143137318,-0.006268532695392467,-0.16596987874263353,-0.006259019650097729,0.0031904118048121937,0.013334456795336475,0.1643322663459081,0.058950273017922175
64,ETL-SAMPLE-50000063,1.8472409443138242,3.4807265737277437,0.8170170057479228,4.4820631682610275,2.031138078552265,1.3872236101583801,5.16098858240209,1.7138782292829824,0.5582572018894291,4.405885790608005,1.14430779519618,1.0117569658781556,3.6687150810019586,2.104776741016686,1.9307414549019757,6.264778807948606,1.8651456412818916,1.4900482374927824,5.4274911971137705,2.3830038631297006,1.1962389759706875,-155.045398009971,-0.48990824429,2.5106866995e-05,0.55280705241,-0.002295030846302837,0.18228990495328182,0.006121898711753235,0.005526054658162376,0.010741874365268213,-0.012864485324566383,-0.028660348098696754,-0.01837465998396155,0.024502082558743615,0.09330134659259309,-0.007715740607541339,-0.01396430502659781,0.047397309038599955,-0.06179036770691921,0.02670532025494499,0.12228431265603869,-0.031253523629612284,0.020990452357804272,-0.15470429269068917,-0.009358895777163872,0.016494765079976447,-0.10421011561722232,0.1040876547966155,-0.0013920741713231157
65,ETL-SAMPLE-50000064,1.845071873413326,3.89402487035783,0.7309954764048373,6.223408606000582,1.3533350970922056,0.447543107142436,4.234123529306197,1.3417699151905256,1.1734099047235975,4.724830388586763,1.9987799061672025,0.8106837108687298,6.332801243759462,1.0422974276619785,0.388810624417493,6.536906943045557,1.5324573347431798,0.1712485727946975,8.056868376412389,1.3728991604766903,0.6064889673880641,-155.042142537987,-0.49089941703,1.4987019156e-05,0.57188881655,0.0005905712964736215,0.17374201305552847,-0.002942375938984637,0.010500653982920001,-0.0015733444178266036,0.0016613527800814498,-0.021160358472910992,0.008217797238751249,-0.0037852603543279684,0.08811362741696531,-0.0012454417978860516,0.0012620319069386093,-0.007796229852373955,-0.08679257188873075,-0.019264138343012147,0.14181180304912303,0.009155982691326859,-0.01155812162763704,-0.18522360219574482,0.009996236848722707,0.0075958118696375304,0.02309130856481444,0.17634295469292946,0.051039332815724446
66,ETL-SAMPLE-50000065,1.8048158099615847,3.609436214807483,0.8237541066150788,5.835724290280485,1.806111234703893,0.4879130458713205,4.26324944352137,1.7599468174630375,1.3054546231827542,4.721576050441199,1.1379186616599215,0.864263311819462,5.82875945111449,2.101819358681772,0.29010603793327483,6.557610350725561,1.5690590336462955,0.30053408815955096,7.411396235588022,1.8753877981479081,0.6842185392561745,-155.043627107147,-0.49066006794,1.5916113967e-05,0.57313111966,-0.0017470527915922907,0.1762206969213568,0.0022615548565432207,0.01331252334585309,0.003976237982699736,-0.0013143196619586882,-0.02900459845395648,-0.0034269807262513694,0.005786149868616544,0.08178417806854066,-0.007464011994549955,-0.004318559323244068,0.004628592471584194,-0.0731813166221341,-0.0051965266030041535,0.13567964429501433,-0.009929301470604912,0.004905184832063443,-0.18017292505966873,0.014194559913195246,-0.0030070557914781454,-0.01191110047183916,0.1566175133336857,0.05398815509042932
67,ETL-SAMPLE-50000066,1.833248946517282,3.7390918522055263,0.7285407242742673,5.341849621748586,1.9644652945321324,1.1196685421927726,5.197007450180794,1.675635947328266,0.42353530212299767,4.440894541173502,1.11458949056414,0.911447687188329,5.737707384942705,2.305964457940978,0.9388052102868649,5.687386797871158,1.9316631396736184,1.5065760743352639,7.039989582115638,1.8243326626250769,1.0132161981314651,-155.040894630547,-0.49272402684,1.3533621289e-05,0.5621925344,-5.482145681092593e-05,0.1803083616432336,-0.0024370320339970122,0.012369240823793173,0.00029619962445197925,-0.0011179080930428277,-0.02479767514547574,0.006736532499193852,0.0017457412574065634,0.08840348348604223,-0.000512064792282484,0.0030973865442490826,0.006812957995447329,-0.08571182702269926,-0.018232731925000717,0.1385730148393898,-0.0012949811550119956,0.010037016452144748,-0.18945318097358624,-0.003024698766336383,-0.02619643752538554,-0.02264653056145664,0.16720228048666078,0.05790105442447357
68,ETL-SAMPLE-50000067,1.8325122623664292,3.4766769978518863,0.8495038196212306,4.939699658166985,2.142322621339056,1.0763946232932213,3.7152115869422597,1.2679918055752128,1.315590145588628,5.222637696360034,1.3808020958044138,0.6118330993025819,4.565166536650189,2.5924628636701517,1.0569238845197448,6.484002286204018,2.120277369576777,0.8110443384144729,6.216982459508191,2.0236961388728134,1.3927026930829285,-155.03694653644,-0.48971012102,2.3273496534e-05,0.56100308393,0.0025038261503825404,0.1768427167976226,0.0060053295779537545,0.009923823815180177,-0.004651161260410252,0.0012209729916654566,-0.026119210250476203,-0.01012842499856398,-0.009635914391797704,0.07779667672172016,-0.0038305315673506095,0.0036432589767349402,-0.002925607616112135,-0.07002023521439547,-0.001584765689614557,0.10574048343177467,0.03774175998610263,-0.011478127726076077,-0.14399220506248225,-0.02782389846127481,0.0022994627325082983,-0.0002879839777459034,0.13152774137579507,0.06667692396134313
69,ETL-SAMPLE-50000068,1.9056482452052246,3.9130255131941407,0.6798879455248049,6.030363309174809,1.4358400800962732,0.2889809195920581,4.354739655848447,1.2643063708889142,1.0578940141992579,4.965797491426047,1.951824841421327,0.8047015648334119,6.532543852242813,1.5850663099019837,-0.0031647858891315924,8.024799185680651,1.4913298526715864,0.3902433923709761,6.334433559235585,1.1137965569354304,0.2160693528248917,-155.041007078098,-0.49100963326,1.0045134894e-05,0.54790399483,0.0015264693104078408,0.1781567878935108,-0.0056954140843634635,0.004384423459740577,-0.002900843817886234,0.0013931466081889186,-0.00973282510382138,0.012558760431077213,-0.0038405581636800174,0.10215145044360181,0.0004779571757725973,0.0009638635612809366,-0.005450826362080951,-0.10865346310949314,-0.02249778077594325,0.14231511585802717,0.005017090862940065,-0.00894493066820755,-0.1909263855424412,0.006200787476496872,0.014386293577711623,0.012736821157465134,0.19876663427584237,0.04177702561909657
70,ETL-SAMPLE-50000069,1.758177488598946,3.5186743623519603,0.8759060141056083,5.271583281898021,2.084305053251338,1.0242077309568833,4.968513630005812,1.3490650307974006,0.6035829518775319,3.8930206503943965,1.3127538142103587,1.3471323738208347,5.70089222651944,2.090127402333401,1.4380542592539933,7.271783825337909,1.9599310020749077,0.9425277697805646,5.49797042964959,2.405885758056279,0.7439760195322684,-155.041265891429,-0.49155770995,2.462380662e-05,0.57577337652,0.0029760280441472886,0.17861701143748737,0.004322445121863933,0.017341807917825875,-0.00691802028528951,0.0017174745022523468,-0.03810933024248673,-0.007356552334828728,-0.009324321786104435,0.07287589366390272,-0.0066995484187969,0.009305955548392785,-0.005578280631812707,-0.05784840999582026,-0.0020177179285069055,0.1269288911640938,0.018811110979040965,-0.008423354227193144,-0.1712718172127357,-0.0029732417522183876,-0.009044146740076446,0.010914923859100334,0.1345109294410945,0.058202575398691746
71,ETL-SAMPLE-50000070,1.820322001093306,3.560634529866607,0.7782466294074796,5.910379739954472,1.3445250178662158,0.4753660115694248,4.733608668594745,2.0076480385361433,0.9078120052116483,3.945964087002525,1.267441641062487,1.223513211545223,7.48044486196516,1.5131641825749707,0.5923881861012992,6.056867668822912,1.4441186028166355,0.14871999578617903,6.425178088129207,1.009583281055409,0.44669803719417067,-155.039061545137,-0.48868024615,1.918484556e-05,0.57197147649,0.0019205854681942705,0.17363122560981872,0.0020541307027746175,0.010893451520395371,-0.003937933107974532,0.0021279903717277854,-0.024826220056302018,-0.0024871951658680287,-0.005292411476603785,0.0820182180638936,-0.0054989891831895244,0.0029462502118924663,-0.007957733842152162,-0.07588977278528988,-0.006496537368146365,0.12461438271797409,0.006657366248209551,-0.009289489848234854,-0.1686658322836212,0.00553191845829493,0.007700044972151557,0.02069333281218286,0.15305575333557497,0.0512206167958279
72,ETL-SAMPLE-50000071,1.853215055340599,3.5943761909403817,0.8282488763213388,5.151948908803103,2.0621374062548257,1.1439358095949586,3.836828938516202,1.1620872031309575,1.2087740890513847,5.285175459923783,1.4824196666857234,0.5257210448489215,6.561199018317346,2.1636777335656387,0.8692752342444153,6.549632201530136,1.8929179605657298,1.3672118748733102,4.619737450428392,2.38955364200622,1.4635608405455058,-155.045353709734,-0.49232128057,2.2224354031e-05,0.54902605968,0.002997202556000101,0.18180498875286405,0.003145718973636552,0.009017654714301215,-0.004839454351508268,7.264503078617158e-05,-0.022756691058893032,-0.005172808842480747,-0.005702442911314847,0.0841885892186244,0.0014698575076127643,0.004451106198755557,0.004603888626762822,-0.0809320427877587,-0.006415870848356559,0.10311668926621258,0.020464875481085252,-0.002672719230442435,-0.15512966487437785,-0.049512749829812686,-0.0034896809556384752,-0.02827594764245171,0.1450644880084718,0.06712072702784873
73,ETL-SAMPLE-50000072,1.9022374098823946,3.697942177602029,0.7453234700044318,5.161913009646095,1.1337172188713027,1.2057002524797091,4.582737566873022,2.006955948464045,0.9626992523534554,5.390279697835113,1.4513733519778023,0.4891103511957456,5.6408676411008685,0.862314991722972,0.9073544650019651,7.072061855646771,1.2803139678150206,1.212013316965934,5.158170019031961,1.0238961047483681,1.642398939306657,-155.03516677398,-0.48734430065,2.024474813e-05,0.55358978004,0.0005607299039349437,0.17491239157819138,-0.0008117877402851609,0.0029062935232163135,-0.002001135270018037,0.003096593529588951,-0.012971715907747244,0.002006870097598896,-0.005935778245585548,0.09782043145918197,-0.001133721732960374,-0.0014976414928861868,-0.01575269806825652,-0.08834641587732817,-0.011120878923223875,0.1215906322708363,0.0072534503422140295,-0.01565402604634057,-0.1690297039105319,-0.016840607042086307,0.028159151238884888,0.0500846696007493,0.13188835781935773,0.05263234490437026
74,ETL-SAMPLE-50000073,1.8265562458914253,3.4771973042805713,0.8826189119423352,4.678213084180957,1.985762953934939,1.3881458101566408,5.158443016923379,1.6200912654470694,0.6351811210718974,4.296410325867446,1.1193714350475834,1.1508874538132505,5.30882794262858,1.793602411659142,1.7720900156242632,6.521768328247282,1.8331827847874886,1.281744845879375,5.149225820611515,2.39965255749624,1.3426294399773069,-155.035540431872,-0.49084271653,2.5479442387e-05,0.56117223,-0.0007392824844997328,0.1798998632932956,0.004735183837764473,0.009978866894156441,0.002700125290864899,-0.0033341049358654004,-0.031492963905789914,-0.009967273658561477,0.0054030997946530185,0.08603622623303495,-0.006471579566175884,-0.0024363882493705414,0.015913808398858694,-0.058062404506647375,0.0038736236776812025,0.1279734939503891,-0.001538567771657747,0.012345834552043508,-0.1714716777842203,-0.015575754820778947,-0.003750488269273811,-0.053987878431431734,0.09310338991246203,0.04184053378582998
75,ETL-SAMPLE-50000074,1.7686732999029278,3.8561213812188266,0.6940428830426247,5.301627288500445,1.9660361921803404,1.1126580241293145,4.630320292704145,1.1471890389039014,0.8790160564870946,5.249208631724351,1.583988187401168,0.381081742168877,5.98351316440746,1.7244107253414942,1.3710398986099928,5.583839193083604,2.3078312066246456,1.271832766976056,7.032812999468138,1.9504757093729552,0.9247303653655962,-155.037695571832,-0.49310625278,2.2012945191e-05,0.58442246217,-0.000398806049894446,0.17647780294536008,-0.00435837243957396,0.020545897159450318,0.0011775040970025184,-0.0011506349592063049,-0.03472405101716519,0.012294315405178786,0.0025293975103754434,0.06737678484099112,0.004246468909019896,0.00117048449433673,0.006420730507813834,-0.07290673263608398,-0.02598324506437113,0.12406181916663411,-0.00013965628051618102,0.007887597737276176,-0.17187794463134962,-0.011559118830728396,-0.022824219946603375,-0.019924085483875923,0.17704334333742855,0.05526858076372033
76,ETL-SAMPLE-50000075,1.7720228148858652,3.560183530788789,0.7171411937596074,5.795736077455199,1.2031800886966946,0.5362021032643961,3.8170248004477734,1.530788505029412,1.2958156042428255,4.9069336979162905,1.961537948738107,0.6797582167666398,7.036978733719242,1.2999864522238092,0.2987934522043355,6.971912216872736,1.3224179255406892,0.7959089387288412,5.939687998617555,0.84026052560627,0.5465162294335996,-155.034213257586,-0.4860250658,9.0412028833e-06,0.59338915519,0.0011254108922802292,0.16733597981923334,0.002092017774766246,0.014326367392694127,-0.002163304137914565,0.0006230791068483938,-0.031552498846016144,-0.0022721054856902866,-0.002381179293269125,0.07330934606805065,-0.005730745663522171,0.0021765981088984728,-0.0018712406293398573,-0.05851610576680776,-0.004626738202149077,0.13109270247583085,0.002878664873056004,-0.0016529764185590086,-0.16505981783555804,0.01275912565456053,0.00010240761147532927,0.003951873659175037,0.12273936501554039,0.040861165631722596
77,ETL-SAMPLE-50000076,1.7124979407034624,3.7243154538273733,0.7527608913452328,6.094704074264154,1.4096613193113403,0.4023696844157322,4.199357730144537,1.2498266403078475,1.1988778807295761,4.646138078261208,2.019990425781798,0.8882157530513657,7.561835371550715,1.6340748408909629,0.41354434199429635,7.2395088873980455,1.1860230269713599,0.5325377424046387,6.113890829060429,1.3634435205498512,0.05527612698549606,-155.043326626157,-0.49056930084,1.2518266049e-05,0.59596020596,0.0012092067298007658,0.1727851081400339,-0.0007939125533682687,0.023417139581280156,-0.003012738075368768,0.0012921977204638682,-0.04012119266060209,0.004161812183937441,-0.00487450255104424,0.0569295583600118,-0.0009749681611831687,0.0037265124142742624,-0.006008495835665812,-0.05855983705652706,-0.01227185645220527,0.11554054740164466,0.010344741004808769,-0.008782791024882827,-0.15716754207283168,0.0043505948172801465,0.002477844681030065,0.018831871654031235,0.15850100147539198,0.03732849196196407
78,ETL-SAMPLE-50000077,1.7865745654163094,3.618435872915329,0.7286787446601026,4.6093215737171045,1.819724144874213,1.3694311284170753,4.734915750978006,1.098639399686589,0.8314382287777659,5.253396894709833,1.7171248048609111,0.47147117945223577,6.543068798745302,1.7210485010109633,1.2797487546559019,4.340033075145985,1.557934111394271,1.7457560129821548,5.217940152781731,2.209098194129953,1.4934290659222433,-155.043881957428,-0.48826459988,1.4942601076e-05,0.58275511923,-0.0013401129284071195,0.17474073601680148,-0.001012151686748071,0.013460159724577044,0.0029456988436871935,-0.002372568396905571,-0.03619420609185204,-1.6350646499363966e-05,0.003173743481911786,0.0825627535342675,-0.008793337272280644,-0.0009063633090574895,0.008873816410898598,-0.045664244932733106,-0.0006039177908989939,0.14028989081681464,0.0074567795341010665,-0.000675658648090503,-0.17633766543973017,0.01440180527629519,-0.008120651665373327,-0.020996942721889553,0.0692067757880577,0.020710044365517294
79,ETL-SAMPLE-50000078,1.8222192522834315,3.9783518547699037,0.6658896234091745,4.941892854873667,1.5907408931294802,1.2807655181635818,5.2738191913498405,1.2604729204891874,0.4635327217204788,5.259814841552953,1.9306550178136046,0.5596324938791314,5.786155595762246,1.9331115900398494,1.3520514254031633,6.606366327729692,1.387982503137174,1.2298831082985873,4.417679654497473,1.4256779657126653,1.6666263089087547,-155.039302579499,-0.49163988548,2.340726334e-05,0.57823508224,0.0005411354373266695,0.17588517734464473,-0.003875293678746264,0.01193410612550062,-0.002077696287819576,0.0013055484814743982,-0.031573851752760944,0.007127559554426198,-0.004987194133457839,0.09172869799324837,-0.008024968106605242,0.003084202981722035,-0.006597907977702899,-0.05825425393788178,-0.012325836691301672,0.16058675153590438,0.011994368542843093,-0.00812683494678917,-0.19979796082778098,0.030615337375740254,-0.00012555847187357012,0.02194235745079698,0.0925013834679399,0.04299978433429712
