point_id,point_name,f1_C1,f2_H9,f3_C1-H9,f4_C2,f5_C2,f6_C2,f7_H4,f8_H4,f9_H4,f10_H5,f11_H5,f12_H5,f13_H6,f14_H6,f15_H6,f16_H7,f17_H7,f18_H7,f19_H8,f20_H8,f21_H8,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
548,ETL-SAMPLE-50000547,2.744531777443318,1.8970898786700117,2.0519531142759124,4.603438256996148,1.7422692493296055,0.5945334890024644,3.7376993612316474,1.027862348135533,-0.09886496050694692,3.847363834856294,1.8947630801587483,-0.4361480331823995,5.098306644563538,2.139534911117305,0.6156211852786037,6.406227533144914,1.6253038255485244,0.5103286116975126,4.699044672639545,1.5824643856498715,1.0170712686277752,-155.03854042566,-75.419880565,-2.8356380759e-05,-1.0957645478,0.02548296447976918,0.1299930540296811,-0.13000248882117005,-0.692249293773608,0.012168309870226648,-0.007359334844068539,0.2914630976311268,-0.362927039212943,0.15210270299536982,0.7426824611432997,-0.6177175742954856,0.16404564932027688,-0.03912077974495912,0.19448086665228892,0.08090054598081586,0.09529450512792076,0.4008637881599057,-0.10558890539157655,1.7600098016718775,0.8395763736590891,0.5498370543298835,-0.015964022205511415,-1.3420174531731905,1.1481442019547003
549,ETL-SAMPLE-50000548,2.669919905905345,1.8804814756527626,1.8185820421126406,4.508743451472326,1.3879692531878525,-0.6576730461766288,3.966706909419613,2.081207986134081,0.08290022550424034,3.810071384461678,1.1859478986793037,0.37754411048671577,4.3994831435160044,1.5581341777848678,-1.0642149415977349,5.685085003268692,1.0556477294194386,-0.585581879660901,6.1425538113553815,1.6257628962991078,-0.5159122136035049,-155.036922615472,-75.4227323,-6.4380795958e-06,-1.1046932911,0.006335058504659791,0.02561148288716855,-0.1573274681405376,-0.670430259370887,0.021206805526053408,-0.006990701661144421,0.08938461922996871,-0.3400532707174111,-0.21911100857414811,0.5886248287874264,-0.17624992642128037,-0.11286901639875481,0.018870296965483088,0.11309116526327415,-0.048923815792164954,0.05431720429563219,-0.20100834507196097,-0.02608922620900476,1.9215654537855449,0.8341553773883286,-0.5034619299508034,0.1391536476486564,0.4848364136515905,2.1902507647882032
550,ETL-SAMPLE-50000549,2.667107217206822,1.8967725723809303,1.8763190462346522,4.576718127028805,1.4779010305870173,0.670401118024488,3.9271879732323383,1.1599287231032716,-0.28536656692201817,3.8858939309125833,2.05527835880733,-0.2996649404429975,6.298116212357755,1.6611134116415278,0.5576484967927,5.423700793786106,1.1071762007146386,0.6829837682459444,4.69887839356186,1.5878061306196893,1.0849749734637681,-155.039242535426,-75.422529177,-9.703198257e-05,-1.1133599335,-0.015166532737182239,0.037888091780675745,-0.1449250849101509,-0.6553596871233742,-0.0016725735508458018,0.01495660957450565,0.13960199677390545,-0.2930843617876591,-0.03612789610986808,0.5989829583313946,-0.6881879353239533,-0.022921851551246968,0.06242565997665397,0.13579684612714452,-0.1372226215718162,0.015467103189708342,-0.07811819594789395,-0.008185683770331315,1.6820587751313703,0.26837135024178826,-0.16303906997337,0.008085439695934622,-0.3215031839655956,1.2186781661738442
551,ETL-SAMPLE-50000550,2.700855206981901,1.8654003361756137,1.8863966760163304,4.651572133027759,2.0751734778677,0.35448360169088733,3.662232645726127,1.0208097796446312,0.2054385636822683,3.9317420254521496,1.5847893005538418,-0.5185050083149118,5.273916380140513,2.0974183561789,0.8185976386241863,5.021867163354851,2.451892961711395,0.09299455865760291,6.511231657594949,1.9095461240057865,0.21446169327548964,-155.046059976263,-75.420241063,-3.0467127812e-06,-1.0998459851,0.03205010542572839,0.07037802243899961,-0.13168084847947276,-0.6242695883650825,0.0070614966940974536,-0.012443487575061076,0.18404953543620908,-0.2999415087361692,-0.013277525559463182,0.8075114435778216,-0.15528654224011995,0.13375924443469406,0.0016014953159885356,0.3004210182808238,-0.007075629321089415,0.3566908455006977,-0.16458955706897646,-0.02236222660738769,1.7754837205189793,1.544297777073726,0.3316800499303217,0.0840061469806693,-0.27486639283393904,1.807698308015909
552,ETL-SAMPLE-50000551,2.692704500677143,1.8649428344417505,1.9289463249281704,4.841090593870906,2.0536866565425083,0.33635687237890477,3.7000843887087562,1.4906514891783706,-0.5865955048405599,3.7249495749890804,1.1096289381700992,0.32976082577376375,6.586275975996532,1.8883402431900895,0.1979027500366186,5.6904570302388,2.3914135771514147,0.15628267682927086,5.454800255727894,2.0678086522028365,0.7691937369358068,-155.043713392663,-75.419857218,3.1463028714e-05,-1.099548414,0.030457920703193926,0.0656624743837708,-0.1389188551284606,-0.6518366841266763,0.021526027076283274,-0.0032528014603347474,0.1806676410778978,-0.3548563101994133,-0.11039640866179157,0.6383253811500851,-0.12226213247651374,0.0704984471704008,0.038896291145876734,0.2397005232619158,-0.0023291358495196673,0.1379872086015244,-0.24251298652129302,0.02517231521489923,1.6780373954437853,1.5845199790265498,0.004610143621530879,0.10808701949076482,-0.5584132631751996,1.9319414351424378
553,ETL-SAMPLE-50000552,2.6921411172537866,1.8401447803714182,1.7845472317477928,4.621764188731834,1.2589112191148106,0.5215971886254878,3.893247013238991,1.317182400897293,-0.4793167856992668,3.9347687840589627,2.105937332380476,-0.017533753023618006,4.722722866671183,1.2279318937517922,0.9874839125174583,6.207760779984016,1.4872947102367156,0.4469983801672302,5.733801249439149,0.9243861259879441,0.39220236088793226,-155.046752021233,-75.42222673,6.4018558908e-05,-1.0959646017,-0.008549776353227963,0.024909927138338568,-0.16227369653891943,-0.6632572402574264,0.009786961768673406,0.01873720051216659,0.11899081424526169,-0.27048506761254,-0.2325018901144644,0.5705401662053385,-0.4029983136884928,-0.18991895812672616,0.07604196167958341,0.18464136249660734,-0.22680474384457958,0.015168583972385857,-0.3232031455993362,0.12545487235179859,1.7656658310499105,0.7836815754033897,-0.6707923136318136,-0.022059653158015162,0.2653004393016904,1.3925429403588256
554,ETL-SAMPLE-50000553,2.730171839351922,1.7358466676752706,1.955925238508686,4.571062397536193,2.126888699697825,0.4052427910214478,3.9463953216148124,1.597066766716069,-0.4993495796809628,3.774511436010881,1.1862998975354748,0.4004034191303724,5.201343371091195,2.513003778075804,0.21400660189985582,4.72304443683387,2.044714528416834,0.9052768549290203,6.377783348854798,2.005573039915193,0.3132615779607702,-155.035008376728,-75.41974595,-1.0653337201e-05,-1.1252411685,-0.013425142224982273,0.089911696220418,-0.1018658960062164,-0.6273851090103104,-0.03970760583414722,-0.02750025510455067,0.21550639611199884,-0.28940427619412223,-0.12557616150090845,0.7004846384054452,-0.10251368765649492,0.07448192489641219,-0.023202433868205075,0.2570639117167319,0.08793760270235605,0.3389887612494503,-0.5211552023216295,-0.1818999157781187,1.4531904200022197,1.725312575494119,0.31825535451600634,0.23048284563139354,-0.7669107865409095,1.6191274517074299
555,ETL-SAMPLE-50000554,2.656982804141886,1.866888214512333,1.764959046619162,4.501056766451549,1.1017557409818792,0.48283895225480594,4.016744474323946,1.4690060207424598,-0.5095491926175573,3.949922606225385,2.0748784628173635,0.13883476560831295,5.0508223163560135,0.6925224507136526,0.5664649209748795,5.135556226580395,1.3416305590130757,0.8294807794861351,6.100551819049502,1.2116410605174741,0.25801706431739063,-155.043796509872,-75.422491471,-8.1721446106e-05,-1.1084490223,0.01924601334411505,-0.002042154747122764,-0.14650037052789597,-0.6107954335282955,0.03053870920829355,0.03926597411927675,0.09045276062396285,-0.22334075196681472,-0.04355652319620493,0.6503590340848548,-0.17371030657313383,-0.09555067702386182,0.11024148890556792,0.19772433371615533,-0.1583982885045023,0.38943734824798615,0.028760163266170032,0.371307448906293,1.744239511056279,1.2342130990525775,-0.5300434753322999,0.038305425144614796,0.35669593997025134,1.446951093869069
556,ETL-SAMPLE-50000555,2.6583610371812876,1.827491178377004,1.767142826056928,4.317203289454591,0.9105153250093421,-0.08075743831583516,3.7639987735713984,1.899432735413881,0.40158617585425754,3.712281280907514,1.9292854772565002,-0.49758846730832684,5.128607996694813,0.9023667369655228,-0.5952420871877312,6.222036718813366,1.0655056861889496,0.014878156796063998,4.65339014474947,0.5344568769289421,0.3194234169629512,-155.032024308993,-75.41356216,7.402496389e-05,-1.1123711267,0.02264854624118953,0.050796956076944684,-0.17277044990607898,-0.5823130142607955,0.03685588524689199,0.009190846639973145,0.11534979280492921,-0.31401461983321227,0.4358048115175528,0.868890723352432,-0.3952759482491712,0.12124956386666308,0.002261721322378485,0.1379848493005458,-0.22460824073413202,0.5343163341236159,0.8575320434763869,0.22488116901765423,1.5935794142309765,0.430050187273626,0.20364162849811823,-0.09539018022115958,0.3996865572450283,1.7072433590935654
557,ETL-SAMPLE-50000556,2.6717125409523703,1.9355387928334642,2.1333917241609424,4.770301320240278,1.966590312383591,0.42976662336431964,3.9394022136447857,1.0717652477393758,0.12781140100587687,3.731630085008253,1.6690907400005228,-0.5822196123779246,6.5083598695881335,1.9202177350423786,0.20891883458138316,5.492271762765391,1.760154973756436,0.7489702027967918,5.031751035879844,2.37032895794548,0.5822822910501606,-155.046089794301,-75.426494723,-4.1753601141e-05,-1.1233937647,0.009290082449096834,0.07472425766806036,-0.1397826455733026,-0.605881153118367,-0.015334016596395755,-0.01540969841608247,0.30134885784095405,-0.42314207078232974,0.10746110936619847,0.7245456635175248,-0.14280179969156798,0.14365043593563065,-0.038040909278723924,0.20283440660186197,0.2890085403628078,0.29742080091169165,0.06110306401407573,-0.25384556164982625,1.415442848841804,1.7145631121707992,0.5997289116190541,0.05004574158581898,-1.7201647441055707,1.5999630483436684
558,ETL-SAMPLE-50000557,2.6265030021140277,1.7994533731526836,1.8796431980064328,4.418767176648571,2.000093268364334,-0.49882239571221176,3.9842672036378475,1.0574212713645559,-0.006849006970443212,3.8851237293406453,1.8132098381831274,0.45670452151941776,5.016673627298619,2.4122920586729917,-0.5093640963773916,6.317843590828734,1.9236010627067244,-0.35567154885054814,4.8381985437074695,1.8829254124526782,-0.9478445456254043,-155.041279532894,-75.427526535,-1.7535099395e-06,-1.1506362776,-0.011825884493203376,0.011034037202670412,-0.165613687484034,-0.5885678855133949,-0.048510989497247047,0.0380063760512683,0.13808259390752006,-0.3463411076955755,0.16710797198595728,0.6687139009925261,-0.5748769806772418,0.13660079244210094,0.10848745971404987,0.1732056370122237,-0.047773071251927535,0.3565486928953583,0.005678817088140807,0.2963059026408092,1.7028965064869344,0.4492008035896608,0.6998925626676974,-0.18598920532483143,-0.10313304147442094,1.9477629313262121
559,ETL-SAMPLE-50000558,2.654062629117256,1.7674136147172297,1.8087571111763596,4.476369989358282,1.030636367448331,0.428933714425538,4.085758887924687,2.0004822649491434,0.2638775318154109,3.945643076083703,1.5313286633112064,-0.4868262353914444,4.703842405845748,0.9617462599112901,0.9750811912287016,5.3794796949575545,0.6859325806173864,0.23068921292152822,6.168639335537543,1.2535347411939162,0.44779028163196777,-155.040493027037,-75.424972845,7.45094982e-05,-1.1353630527,0.03456730067512004,-0.0019743357341338824,-0.1359831785372529,-0.5936482783091069,0.053634761808914744,0.04933225326791498,0.11009334727006823,-0.24086893496680412,-0.01992087660544833,0.5999109881755803,-0.07660245449846646,-0.06552272822727198,0.13607616627408264,0.20178777503491932,-0.13548469715201775,0.24254447048668967,0.33666072489076254,0.3033928381119049,1.5000083649718108,1.3930982781906533,-0.4248060876435069,-0.14210336633092496,0.15892192580069248,1.5244404648754077
560,ETL-SAMPLE-50000559,2.804372358244703,1.7865888102451895,1.9948617412467888,4.807940415601517,1.417407785023938,0.559864153468005,3.8297532300543597,1.2312968660979444,-0.44720556533034816,3.9924577854345658,2.078250492987039,-0.08964902460137386,5.040849798192645,1.1269668992639343,0.8619407616279607,5.8467936347683125,1.709740671934398,0.7222479534626386,6.513457580990891,1.3375312838166902,0.34107860877147395,-155.047224789534,-75.419118966,3.4820244052e-05,-1.0868080258,-0.001095843552064324,0.12418922127941068,-0.14732527710828808,-0.7052542426022494,0.008599804197092747,0.004248435366423939,0.29403808220866107,-0.3726845747518051,-0.1994320104547985,0.5824932391275919,-0.5166053667270576,-0.153223303306092,0.010174918803073925,0.3325903947445732,0.01379890223587201,0.025689645747750053,-0.34312831841285324,0.09391161154610425,1.6896924830698001,0.7072904249112278,-0.608470482478781,-0.13409956919787402,-0.9603509826022709,1.5179725442366692
561,ETL-SAMPLE-50000560,2.6843529178913945,1.8066824901980583,1.8555621272545406,4.516641492149469,2.1868235389091133,-0.15097954301100916,3.8120945235127293,1.369903979638167,0.5046340004274978,3.695107202608746,1.2136354186422709,-0.45721633461154026,4.793312658785675,2.4806187956909493,0.32939076465676315,4.978571553950407,2.243955040509538,-0.7065837145524658,6.279937339542493,2.03961800338954,-0.04071856742941214,-155.046410059444,-75.419257288,-8.1779545004e-05,-1.1208503254,0.0027029212698098243,0.06503727213551153,-0.1602171869864472,-0.6166669479466855,-0.027402394664605177,0.0006156663898184185,0.16025906372425672,-0.3500151525873245,-0.3588444190326855,0.789252790459855,-0.5349977845470021,-0.08556664350968007,0.01696118249059728,0.17929884521879602,-0.11556845357281276,0.37865427957913983,-0.9069069996609624,-0.16705439083930823,1.53476400238286,0.35186267674672017,-0.15799404794161534,-0.09072986318809063,-0.16972464092030587,1.7986823940947905
562,ETL-SAMPLE-50000561,2.5850808227141537,1.8154843312651994,1.8837756717292782,4.622607435098482,1.1236762979238761,0.4028965877778358,4.067443007634248,2.0515718069858107,0.10758378711999343,3.4748912566363073,1.4527980249761658,-0.6243123717352504,5.2469065833862425,0.7569636368724202,0.2064237768404708,6.460355510684532,1.2606232386291036,0.24084633767041316,4.959004784032546,1.201507832452504,0.8810730035931484,-155.03891764314,-75.421421078,9.7435722921e-05,-1.1492337523,0.010347185837648779,-0.016769180351352345,-0.1857774274776339,-0.6102169987169832,0.04778857448775633,0.008359252885821419,0.08489957490226072,-0.3916271219313764,-0.1669089398683794,0.576489672663291,-0.19204928004406407,-0.0931058350602706,0.04975246058671882,0.1306544163726645,-0.17133457094695909,0.28659054282187535,0.11781796623989058,0.10805500381514044,1.7056305781017842,1.3037755598810803,-0.5847473611539773,0.007302646382393782,-0.17536422045253983,1.8629067371055894
563,ETL-SAMPLE-50000562,2.6622751604476105,1.8674745114216147,1.8257201395134117,4.7074579265899725,1.423409129489204,0.5719184394657543,3.9616100437235366,1.2611402781343735,-0.3997968860859717,3.868219668266713,2.0832895239640905,-0.1677381369697382,6.23957723336261,1.1986567754792004,0.41132960604992613,4.8438017100156845,1.2958973533933154,1.0026320216605484,5.788647100191099,1.7508913877610954,0.58277463432126,-155.043441529012,-75.424683247,-5.76653052e-06,-1.1099779647,-0.0182012662543494,0.013634046896074371,-0.1680104346286907,-0.645133177824661,-0.015078742875175005,0.015897199431466846,0.12633344828031653,-0.290877836038873,-0.1700547533519851,0.5627800912264269,-0.567491248109539,-0.1791772669889332,0.08300180618679624,0.2043978992777989,-0.1968946258994999,0.07711474761682058,-0.3895352389698283,0.07319633668336571,1.7358964467366031,0.3445912355237644,-0.4459440690204523,-0.07561976946462802,0.030795447928351635,1.3637787613565122
564,ETL-SAMPLE-50000563,2.8896721948868542,1.7628315219174835,1.914377809620874,5.126199369810431,2.0611122581993264,0.10702787595145992,3.759010870059466,1.3037400691671797,-0.5122582543210759,4.082325022580399,1.1614830782501808,0.28693594745432294,5.32168145972616,2.4234573864039737,-0.11824601397919947,5.722068090650879,2.0958338140665247,0.5358387228931719,6.828667181520436,1.867733923695209,0.029371487606214382,-155.030138582362,-75.412294069,-4.4727668525e-05,-1.0335340624,0.03672277894942809,0.12089513357591866,-0.1606282165172729,-0.7426205157846657,0.01796358312349256,-0.008479837089388518,0.29432146820839283,-0.3764070665553201,-0.19842709662430066,0.44958237731861533,-0.30874684453084755,-0.012283768155435651,-0.04503757257674464,0.44099262988535415,-0.08449019097148384,0.12987211510812574,-0.4670724863626196,0.1701283683317017,1.7973724067087171,0.9923791284748013,-0.3215042906892159,0.035586905672377135,-0.34019841703333364,2.0348845836952445
565,ETL-SAMPLE-50000564,2.6377908980855036,1.8010266229483318,1.9717225116232464,4.49987582635182,2.223587666875874,-0.16755594561592677,3.8822917559063157,1.38509555188539,0.4600151121206021,3.7140447112003563,1.1786692762134892,-0.48077690838965914,6.2664790020803505,2.0774969653178497,0.011952172293509805,4.434279471336407,2.5750174088988613,0.31275184465531497,5.195070375526897,2.2545279741996387,-0.663626949420132,-155.043705942409,-75.422531537,-3.661933121e-06,-1.1590844259,-0.010319388134694286,0.055652942244005896,-0.16434547931471452,-0.5381161030012629,-0.04070119655977404,-0.011777600871375657,0.18700972988021378,-0.4061439526007936,-0.4382336221398754,0.9057459124070574,-0.5202342116999267,-0.1159508943765242,-0.04038190542829814,0.20998546555282227,0.01616916606754539,0.7373711320088556,-0.908819407380607,-0.36733972635335277,1.28590876401737,0.5439504458061745,-0.14460826292009032,-0.05785524027638101,-0.8170199354963481,1.8741700967118238
566,ETL-SAMPLE-50000565,2.677381680011586,1.7711739070976908,2.0011372851889586,4.451063422239789,2.139984385160292,-0.3217279736214694,4.059926193757756,1.4457529203177235,0.42608763363584407,3.719460357985489,1.127676622502827,-0.35776384012650375,6.158300784370787,2.0835758440059986,-0.0921572266613652,4.5278400773590715,2.5848692781758063,-0.37189980026991987,5.5137817129262485,1.973963107312853,-0.7153141171163813,-155.040138330748,-75.42325976,2.1946326189e-05,-1.1445771999,-0.007398678350667317,0.0787407901989042,-0.18288156637406153,-0.563688752127113,-0.028883262317235908,0.02521065835127844,0.2481325594584057,-0.4404157261265327,-0.2758901880255791,0.8867690834952078,-0.7556479928926185,-0.03608214506480545,0.03665000100252931,0.3007621844564537,-0.001967043522057977,0.7851415975756217,-0.6340643104957251,0.1276070142240824,1.4654269907746569,0.2254891903766336,0.009321088159918327,-0.1429183346928608,-0.9370299228708775,1.9552990906363419
567,ETL-SAMPLE-50000566,2.730636899448052,1.8212072312749539,1.789280081531645,4.510865597309465,1.6050532939701843,0.6291794801783076,3.764320293472479,1.0841258425675249,-0.285836980125684,4.077037167317394,1.9452083972742835,-0.2898440737296821,6.30117683099982,1.7104027813307383,0.44525816166871574,5.242362516769753,1.2267481209330309,0.7155597718457126,4.649514860806972,1.8117841911537846,1.0316650790209327,-155.040080784738,-75.418683741,2.8141625677e-05,-1.0860507073,0.02184555235761393,0.061182848832841606,-0.15426525185969203,-0.7062407965618402,0.034059613675515944,-0.030546172063577567,0.14733568197099287,-0.2576837928650584,0.03172671033500807,0.5339980219038608,-0.6196820511276593,0.1422090406961254,-0.13469129031107624,0.16131330624975315,-0.22502266477823232,-0.0754394057547691,0.24138213536928815,-0.10027255712991529,1.7332452152883693,0.21159305720211152,0.07409285819723739,0.11885850748138088,0.13350816800361814,1.1454380660298729
568,ETL-SAMPLE-50000567,2.727975616814093,1.867136551386428,1.7852419034192173,4.6252897989041575,2.165244097160356,0.1981115560889739,3.7559397891252257,1.108359844400663,0.32030998148026946,3.7744729661684615,1.454091040588862,-0.5377005909219897,4.637524832826909,2.605435774163547,-0.06242049778428057,6.361652110353884,2.025820143881045,0.0008351969012670007,5.438188835207498,2.1326493571332206,0.6631243938259035,-155.047163486609,-75.416616069,7.6451797408e-05,-1.0697017934,0.004348953304768545,0.06971351501776188,-0.15206304485992334,-0.6369094852386723,-0.021419774504319103,-0.0015188214449834419,0.14812175360361626,-0.2873185946826308,-0.3185856298571965,0.7586782452456063,-0.21132467591461127,-0.021431452814716034,0.043587941176808934,0.22591909010784575,-0.1767985678174752,0.6903964035476218,-0.6939298911244455,0.15969590702469835,1.807508362496356,1.2134639419242461,-0.0013223844024133934,0.04617372158188331,0.2919034869830656,1.7202845376061549
569,ETL-SAMPLE-50000568,2.7017018337597385,1.8043458352746442,1.7761122086325298,4.509679777869231,0.9643126265100515,-0.34046913710716237,3.957128177637421,1.6479533241230007,0.5439771979655538,3.9090250931410626,2.0012701584584525,-0.3489691867874112,6.358628004927508,1.1416869931879847,-0.3035695869028852,5.458160413077455,0.6706154947591915,0.05512897842567611,4.530970903110957,0.8442300542908203,-0.9623585968778652,-155.036475043993,-75.421832999,-1.4101642797e-05,-1.1057288673,0.01791288446034265,0.03969950421159936,-0.18799379290687712,-0.6135864978010475,0.043764564342003286,-0.05024406736525428,0.1324225525167411,-0.3154923390277647,0.15159064036035585,0.6951072074091025,-0.7983528176768974,-0.04968488907529347,-0.10272792700288419,0.1451551888835542,-0.17947924530342707,0.3243652009449903,0.5812212894468435,-0.1146542211124949,1.486086501707901,-0.10062624334703629,-0.09762106095057642,0.34583141766392544,0.43234925354769066,1.59329371198777
570,ETL-SAMPLE-50000569,2.76873016056059,1.8489848048433182,1.8377005878447288,4.664694233455161,1.9671979325210596,-0.45222527408852325,3.802288896747374,1.7511946148365443,0.5510119923880402,4.040195532775153,1.086812426667976,-0.03449546426830277,6.296159670972989,1.8602096939709285,-0.24575138895545998,5.205719588836341,2.3603769816226254,-0.4307274460866941,5.477709437455636,1.7770530978282237,-0.813656999916091,-155.046209540521,-75.419139685,4.379927589e-05,-1.0695489761,-0.01222762388463453,0.08610262911993817,-0.13925258929215023,-0.7068365208721347,-0.02630536508229853,0.017012435232332222,0.19653645026558839,-0.2946398468120966,0.16229090178589692,0.5316869008413858,-0.6168715502021009,0.10294930937149435,0.014969950683317643,0.24458000803991248,-0.058692975196799384,0.1992508912186646,0.018525041107878705,0.21113185362450598,1.9271490058400338,0.29109654278793967,0.6540301368776884,-0.08173045850402906,-0.001536398043007298,1.746734710105675
571,ETL-SAMPLE-50000570,2.651502352141311,1.8455175288001888,1.9646528789179298,4.632805564487264,1.478036651699816,-0.5991536452897607,3.986669798260967,1.9909651367254027,0.1607475483281882,3.80357340218827,1.141192209264978,0.3593684775316481,5.109265800755602,1.2383821548297873,-0.9477632423380511,6.193473486857325,1.3184739083573072,-0.39398013711603447,5.7842618423329375,1.7773570697648138,-0.6573815352171515,-155.039676292233,-75.427293758,3.9591925369e-06,-1.1368889674,0.030918948235539423,0.03830266099743847,-0.13064603603307468,-0.6288462430057311,0.03388718534824289,0.005209440823855979,0.18558816424442517,-0.3627492562401526,-0.15495734719431126,0.6020903284152882,-0.14112847716437718,-0.0661252391967281,0.056942481941602605,0.22767331302298335,0.1363827626500033,0.014556973830758567,-3.0084216314140833e-05,0.09276745882119099,1.6590335007410981,1.2130898880045675,-0.4060768780220587,0.19010668366154818,-0.5355174360536347,2.221941671483939
572,ETL-SAMPLE-50000571,2.791939460578764,1.8534486341059293,1.821926812040345,4.5872780072996875,1.0193291586792115,0.3837914303238145,4.08539058230103,1.9974008128489409,0.17194641249184878,4.080005334128792,1.5145933196775674,-0.48774922307786156,4.727155644583066,0.7133232651953885,0.8322233699075771,5.890738606372681,0.9372188398925222,0.02700868691735959,6.03497160295582,1.295498963790503,0.5288133032708271,-155.036316152817,-75.418155506,-3.8392008663e-05,-1.045415046,0.04079951700122146,0.0830951770927668,-0.13595996612119157,-0.6704541400662581,0.050079049424575584,0.058096812695699135,0.2017112152184355,-0.26156001539417506,0.04567013515215644,0.5875666911697597,-0.07878816197749143,-0.05728400343040365,0.13724168488942712,0.36541923179402463,-0.106088814402841,0.36210801089812816,0.3411015268987401,0.6383935921316005,1.6110949600491384,1.3788710235084332,-0.5068676929502838,-0.11258905346145621,0.18817763786137706,1.6941436763252362
573,ETL-SAMPLE-50000572,2.7221587635863456,1.788168321887551,2.0075572320223816,4.411556618409989,0.9454011531710359,-0.20512801014540877,3.90521942489914,1.8893918686728188,-0.4329270395309208,3.9981418817717223,1.740428175509314,0.4900861851761542,6.081926571053621,1.1165264239058188,-0.06590665936780904,5.174134509651029,0.9650772553006884,-0.7081773043695099,4.601691010777728,0.5586523638455777,0.1685697429281311,-155.045672751597,-75.422353203,4.8436327608e-05,-1.1311412019,0.03359586677613268,0.10394801532635575,-0.1493952789193248,-0.584631281315007,0.06730899305256711,-0.020929070990062575,0.2663490147381107,-0.4001654942356066,0.35783879418880615,0.8530148140610909,-0.5401408410945477,0.14688712858253475,-0.0584759174840162,0.2798825338055388,0.09153069187060826,0.6493842630694735,0.9715420884981194,0.1936271465651031,1.3912452684987684,0.5563855744131986,0.048786970669556645,0.14961471086996062,-1.056793337141459,1.8873475300460751
574,ETL-SAMPLE-50000573,2.6749318381508616,1.7982931441618997,1.8400671942775777,4.850001581665444,1.7106707389686646,-0.5722701200356808,3.88475248452294,1.9615894867233692,0.37536704728057024,3.9383328482723092,1.0654054116333596,0.21544495206639058,5.227430946683998,1.7067937131358217,-0.9676120996434877,6.303299792039903,1.4611954261114266,-0.45640160665081064,5.90743629099767,2.015956941900753,-0.4483629131344544,-155.04226991594,-75.424003617,-2.4286525909e-05,-1.1254140628,0.009865817407019313,0.020366663177817282,-0.12964738454130575,-0.6263314774959594,-0.0002275181618610941,0.0037999299376277372,0.13354594567825437,-0.2875442168362958,0.16720954602067878,0.5919265652095659,-0.12507567704852965,0.09124085928407828,-0.02290723249914632,0.23251499130399322,-0.03078992064111471,0.10360612319364415,0.20638689174116076,-0.04560292919291346,1.76788106568751,1.1000986327546283,0.3155084954733792,-0.062299687196771744,0.1657753497446296,1.9521439495221868
575,ETL-SAMPLE-50000574,2.5727672176915672,1.790151837953034,2.021775228092245,4.630120442711756,1.0547885604722043,-0.3225883302810184,3.790706790355563,2.056621542229498,-0.27258540464078124,3.9918770115279014,1.6125358195243178,0.4584396283990121,5.980515441858372,1.2525339686226178,-0.5820010991728555,4.581796144248097,0.6676289903712936,-0.6370617683018368,6.027714413974771,1.0551089314388,0.012915115987646065,-155.039258330764,-75.430666162,1.7950141921e-05,-1.1969767239,-0.02015454907296075,0.012472999699877023,-0.16930076880136918,-0.518681188831813,0.009433756826560556,-0.025732975058903828,0.20199809849454048,-0.4041070007100184,0.10694703069711864,0.7943598280901376,-0.7831296979929356,-0.03895856083847713,-0.058851303092547165,0.23125072523985454,0.06876908472055634,0.6446561277992433,0.3460022053491831,-0.32921866979292685,1.358688521842128,0.15442229041165248,-0.11034263377323739,0.18272742351515375,-1.0145392653309104,1.7104716266159548
576,ETL-SAMPLE-50000575,2.644047961543977,1.9695451852410246,1.956008137752204,4.828692868741681,1.8925725388188492,0.5564985267326531,3.860437968426374,1.8056269177812752,-0.4978548251081678,3.6693830208243394,1.0191542463345156,-0.07122397118325588,5.2345822283991525,1.8619274417908438,0.9935383748148886,6.484038526160487,1.6907382114067275,0.4359612381989796,5.667816154472058,2.235695957106779,0.41294360551567727,-155.035771090405,-75.420213144,-5.0282079151e-06,-1.107645985,0.02559218534347743,0.042591472093501836,-0.1427315508627231,-0.6249637315255778,0.020789194463618516,-0.01931653388912181,0.16856624405489748,-0.36434185509593897,0.18977956636469248,0.7568747553059114,-0.45965232418970414,0.25889532367759066,-0.05270031204325755,0.2503124079579083,-0.024298174499922755,0.08143120267592636,0.4500739487260344,-0.10993268470912174,1.651955359153703,0.9227208586517183,0.6747492646306109,0.02825201158062292,-0.6653270615925367,1.6073719662846957
