point_id,point_name,f1_C1,f2_H6,f3_C1-H6,f4_O3,f5_O3,f6_O3,f7_H4,f8_H4,f9_H4,f10_H5,f11_H5,f12_H5,f13_H7,f14_H7,f15_H7,f16_H8,f17_H8,f18_H8,f19_H9,f20_H9,f21_H9,wfn_energy,iqa,integration_error,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
202,ETL-SAMPLE-50000201,2.9368067225443597,2.1725698455623386,2.084148102926307,4.979827535555583,1.2472373294372705,0.33873717910917617,4.125273405133147,1.556664047380332,-0.4769701257275839,4.100297673361547,2.101366363592406,0.08237653175401709,2.053424177737327,2.4440366536410423,-1.8675572529295863,2.1540464976769034,0.6903612439812429,-2.1308198894018426,5.031873775093074,0.93683572922116,0.5757053243087077,-155.035700244838,-38.142363146,-0.00023773120022,0.016240030067,-0.03413028617355606,0.07019625267829575,-0.10882463044675687,-0.19912608709009236,-0.15298070307192752,0.08982228174479842,0.017874593222949924,-0.1143597830879381,-0.07458968322599749,-0.8644489728247874,-2.588747357738649,0.31204892176612814,0.1919502670513693,2.0883773404604677,0.12642273498352677,-0.5278748300711668,-0.50439943867019,0.09344206906921863,-0.27638207860327074,3.87619297432271,-0.29299491536022076,-0.6565627143667249,-1.3950558441842167,1.068227373572956
203,ETL-SAMPLE-50000202,2.988206565480193,2.119160342091563,1.830714965354713,4.5352043367673325,2.152244715196319,0.15746217078176072,4.240330999715609,1.2733781260051693,0.34789087885179365,4.239092718397068,1.4510557125806625,-0.41499779425330374,2.146803683077336,2.5586450079090852,-2.0752159979260534,2.1012490569531272,0.7437877678116558,-2.255904056912692,4.578931635787864,2.195822508899653,0.6456031753302515,-155.043867733985,-38.141846139,0.00014668295975,0.00255962734,-0.010653730118931235,0.04924762610010876,0.006238710396573456,-0.1385245923053164,-0.20502011692826483,-0.025623507826461694,-0.09506666649494094,0.16515706392166712,-0.5057221522514839,-1.2776098931592157,-2.4929310975931225,0.13825794857998785,0.1607804521798322,1.838560122801566,-0.8879848882552406,-0.6154108132758537,-0.3128680186678468,0.4331732869278479,0.6063521184452858,4.026638695294661,0.20540228198133764,-0.31222347256481237,-0.42480606655505754,1.2807465911270766
204,ETL-SAMPLE-50000203,2.84626005726175,2.2204102709537823,2.139926023996492,4.508180908508671,1.0249484779306273,0.24666028834260745,3.889881992508174,1.6694916572480707,-0.5227939062467579,4.26404187165817,1.911892183035253,0.29554680290476404,2.166609936555106,2.4480323652283147,-2.0283078982665326,2.1410028848156486,0.6864825363116748,-2.175732207142213,4.9289275800601455,0.7726310329512047,-0.11383248285993222,-155.043148896561,-38.14046614,0.00020924785312,-0.010008909847,0.038064199353913294,0.05377555840896869,-0.09136635092366016,-0.15627782778555646,-0.04270249701524989,0.09957630163085072,0.18202013317027785,-0.08073643987726334,0.08699562246970777,-0.9184577567509297,-2.419254379517139,0.23701963867544895,0.21516970513370964,1.9708299927520458,0.0952270846612907,-0.5441654810784332,0.5094438203710256,0.33246268874325025,-0.11624059867921735,4.3300303268128335,-0.3593267560611511,-0.3284089259393124,-1.9213173998647788,1.0449114189145878
205,ETL-SAMPLE-50000204,2.803823510024554,2.1577589420546324,1.981815240339961,4.7420113746671735,1.8730105808957194,0.4141675092447772,4.147140138807448,1.7373215024086488,-0.46157158956680594,3.770063718611944,1.0381267019263907,0.08424316151063847,2.0893054780625313,0.5489384325563494,-2.025478077437592,2.0683115162037584,2.445343937300385,-2.3459984003202563,6.017804585731536,1.6356189458999233,0.3965369464545159,-155.040863995035,-38.13942467,7.9336801005e-05,0.055233822011,0.0022774627228111556,0.08330788544175413,-0.03944399982256888,-0.0035773543729977764,0.20326411426144822,-0.07572685507141398,0.18726240037766204,-0.0190016703864179,0.4565925137935034,-1.208434708308439,-2.4644781854199764,-0.24251853470688137,-0.2391075194039027,1.8190873125697584,-0.527154522717782,-0.32733904298946565,0.12428413527180623,-0.719520450082419,0.5489503719566254,3.6274729140436253,0.4114260441211411,0.7150391565954055,-1.2483632785927246,1.3584527785282885
206,ETL-SAMPLE-50000205,2.9462442025133115,2.012593328200456,2.1817308541799307,4.574029061396955,1.014989867497067,0.16237486232837828,4.141719777467897,1.6670322187138815,-0.4439814305525561,4.186943989218726,1.8813280034772588,0.3722924588817011,2.0311159639710152,2.3590790450685413,-2.117400843857295,2.1285463838642733,0.477769359037587,-2.270990712292682,5.722524947975947,1.1257509817496933,0.4605218785176139,-155.041475898231,-38.13644115,-0.00021772328676,0.04873135253,0.02014436013449494,-0.05797321512402383,-0.003937979488811229,-0.06573143096991033,0.07091825577046768,0.2838960505132788,0.2699279223737845,-0.20417623597605603,0.9095515536825651,-1.0465377404673775,-2.296583251788346,0.35501139707228957,-0.22099893190312678,1.939908469684114,0.15654795059973686,-0.2763348023377378,-0.4083968876515766,-0.46271552912429176,-0.05510756611119635,3.6967364525960877,-0.7025810906071925,-0.30773523457472834,-1.626575923716827,0.762147499476559
207,ETL-SAMPLE-50000206,2.9259585773358743,2.030237125003677,1.9274314935871248,4.688994626904839,1.1153766365423512,0.28780534365395233,4.105540242362342,1.6921649328513348,-0.48857335919384137,4.076953900382693,1.9991310630396097,0.24750175764547405,2.0334646582438856,2.4673197729781413,-2.202780396687599,2.099444480948122,0.6894872958444865,-2.538331373396715,4.839116378704492,0.7364302537676493,0.2573461253749862,-155.045878757034,-38.137702516,0.00012526659274,0.053689964066,-0.027254463896890367,-0.05355186367151838,0.036985993253511665,-0.1515232786131135,-0.14117456008104717,0.22197434935004318,0.16822443737263865,0.0760205983422482,0.04812869428573663,-1.4754443597925073,-2.1846237430923443,0.5408745553564261,0.08664578311494518,1.695263526110392,-0.8647253759252495,-0.516455161427771,0.03806790889076019,0.30128935386703243,1.0889827073380227,3.867465722650357,-0.39762449267015165,-0.5122757338785862,-0.743719236771971,1.335041659610495
208,ETL-SAMPLE-50000207,2.877959859256151,1.9703416789650379,1.9281113583728446,4.5317168391491,1.1246942862926037,-0.3832431976911632,4.230304468530202,2.0183597088913863,-0.13119315563431408,3.8173285897296036,1.4943298346181855,0.5387830460462167,2.0563792627322885,2.4271985065488018,-2.363727346034088,2.0802557751157886,0.6186929817221124,-1.8579470707585395,4.49182217964069,1.0273972605474022,-0.8219084809533211,-155.035717629316,-38.13079452,-6.6405585285e-05,0.087460071641,-0.00029583784211998157,0.014667486090543174,0.04926971938966556,-0.17041587299931932,0.3128003579720395,-0.15134518819660742,-0.05710949791659292,-0.02010555767161363,0.21989883016890302,-1.1750041678854626,-2.6118390278826844,-0.6533152335729944,-0.34097233290617723,1.7386525956453545,-0.5775168078857825,-0.4810795413219138,-0.0022409943590782693,-0.5631247713192788,0.25663686001709624,2.8562972405480043,-0.02838426242254405,0.921477106346409,-0.8509060185408481,0.943688143817149
209,ETL-SAMPLE-50000208,3.1471798657968257,2.0462785093943685,1.8662554544696992,4.826289043280247,1.6676334894727969,-0.48334539527718545,4.2074386816665745,1.8779528595587682,0.4047049661043563,4.117340736593281,1.078609644083554,0.17533366639050638,2.0176066337200025,2.5904593096175117,-2.2750609761023592,2.0164146507180765,0.8658130730635236,-2.3064103251878945,5.976905785837558,1.8960179400953394,-0.36624589171811556,-155.035095457852,-38.129958008,-7.7330620237e-05,0.060554339445,-0.06896672070354942,-0.11254732826266459,-0.023086244308323994,-0.20557282110702818,-0.03944069706334161,-0.019693265962674913,-0.0883936843285886,0.2033177291557952,-0.7508153059812744,-1.3910915227070861,-2.1765573081445635,0.06600539652205245,0.4134421188100269,1.8336217633507659,-0.946640790823136,-0.4668337274271712,1.1319264456928124,0.5648981917261768,1.1175608990613695,3.3218638471533612,0.7791283647474764,-0.39802023640654105,-0.2911055378045807,1.6456885315771055
210,ETL-SAMPLE-50000209,2.9509580435883533,2.00231657628373,1.8753336162074434,4.675829552417973,2.063635055673272,-0.22222918875823966,3.9532950696467135,1.1971245544521052,-0.4113947124995071,4.322738791482003,1.472336024610572,0.4316945221905043,2.1115376836085775,0.585646077941666,-2.2975004790937574,2.0756660613202973,2.5249463578311815,-2.3758806835106827,5.6432787203602786,1.921646385091362,-0.5079034330536656,-155.040648616778,-38.135791982,-4.815376961e-05,0.058689858424,0.0009084873547414406,0.008064755025206174,0.08964620426705679,0.027044374532599322,0.03012302076096144,-0.050586497489391584,0.09756907696241332,-0.022630244644162318,-0.008278813295119453,-1.6252725857578592,-2.5637096684097704,-0.11910417052528426,-0.1070736607881377,1.6189371698916144,-1.031028352904757,-0.5820168736046367,-0.36130844342668084,-0.18603029131682858,0.949148466911875,2.7954541363922516,-0.056428126168249486,0.15060284198341065,-0.8371062855917016,1.4071415924662218
211,ETL-SAMPLE-50000210,3.0138890818948774,2.1264345786683942,1.9688196544915293,4.597049652289998,2.1428060907015287,0.05637482452496415,4.047844280877131,1.431184517062739,-0.49751401709004267,4.199004316931314,1.2953041319273693,0.3963256709309574,2.1371088592049414,0.8467280181287598,-2.374065495872315,2.071514539241442,2.6308005504772956,-2.034505395452337,5.299001982488635,2.1437367995312133,0.46250838496947505,-155.044340803701,-38.140290656,-0.00023006358251,-0.010382892799,-0.08528691289598743,-0.03225693855885276,-0.007994664918614003,-0.18441527892055154,-0.2602161831924143,0.042141821604445504,0.08453559393244355,0.02156862519339803,-1.0092115353218418,-1.1636757933303956,-2.3553331375651703,0.2884864325426757,0.41269188049296157,1.9080654830453754,-0.6915507986775956,-0.39211390066096197,-0.0495044761062328,0.8599986838222601,0.6262505055418998,3.66184512974163,0.16678780091534612,-0.8209684532012056,-1.148722515551609,1.5312997138229214
212,ETL-SAMPLE-50000211,2.901748938557798,2.189547136606445,1.9310148153742737,4.454737187219666,0.9628298449109959,0.0844686777955308,3.9832888688166204,1.7463223398122483,-0.5054062607546476,4.105269439855566,1.8549284542843982,0.44766895330550677,2.2711966986478127,2.6291231430064457,-1.7097646181415016,1.986611116985387,0.816387190786452,-2.3456362720140267,4.346961335864634,0.5913651180231339,0.3219620301328777,-155.025129690686,-38.135418017,0.00021668958074,-0.0055485815927,0.08525744569418159,0.05571901410670203,-0.05786219005806654,-0.131461377500356,-0.4199398146593987,0.008838512497101882,0.01827990967793425,0.01658336855014412,-0.6598574779005002,-0.7062765273018647,-2.445925456440128,0.687849284712061,0.6877357945817154,1.8116538158434536,-0.584921177668661,0.49891192351101954,1.613802530065801,1.9121352419305024,0.19019695282947136,3.5822105672038225,-0.048623303492080015,-1.0078049412123828,-1.0505477424159628,1.5419420718630994
213,ETL-SAMPLE-50000212,2.9548002484281937,2.112132079923043,1.9693344987062091,4.518927250578217,2.0352473672575564,-0.4842610109701217,4.111589408080692,1.697176354975336,0.46605491081502315,4.159565780185064,1.121144229919038,-0.1315703740192058,2.049672719845732,2.4767019865176487,-2.2389062017665156,2.076195513124524,0.6584061164579131,-2.235727936492791,4.780217273542205,2.434869992945705,-0.421319632626529,-155.041222318906,-38.135961017,-3.6334455616e-05,0.048481776121,-0.013176015820819823,-0.008075507590439053,-0.05288590218968125,-0.12957045739163353,-0.023280154314079423,0.03405044693758112,0.07830199615835798,-0.01686688959441324,0.1051853838864972,-1.3325022840604042,-2.647377631778376,0.02599289620598818,0.05449869174980359,1.822772705314917,-0.6150354658069476,-0.3793242424149597,-0.10214662247331681,-0.11661728918263482,0.953148318590078,2.8932898329908316,0.5441781774413,-0.06289593232258739,-0.9458343773495277,1.5407057938433257
214,ETL-SAMPLE-50000213,2.830438589632258,2.020714763394517,1.9309436160259494,4.461027020736867,1.5472341242878953,-0.6069260702796523,4.063282721710907,1.1167420082267816,0.3012064406806846,4.106991878259941,2.0153934126453215,0.24743625174954495,2.0246963437877197,0.6451701655915753,-2.0552507633917063,2.043528584772561,2.4436443839903643,-2.082270702230708,6.0967852409561205,1.5905512498375889,-0.42865570950459364,-155.050791810066,-38.133168853,-8.8433436263e-06,0.11479019316,0.017494041392419224,0.08704031068363799,-0.042435867829826196,-0.20503798709242926,0.022698329162891252,0.009334209925839462,-0.12793661197371686,-0.028469272964258534,0.13227888064061205,-1.1163884061554965,-2.4444125979343143,-0.013116814674874683,-0.040421593999728174,1.853693209624339,-0.37726283622559376,-0.526804003991406,-0.11700483837882701,-0.10409298482858315,0.44472095755865676,3.7345201604362095,-0.1731259597018134,0.09034624680937346,-0.7820439085027955,1.5673490201273768
215,ETL-SAMPLE-50000214,2.999939087661236,2.103087189931526,1.8395403095872611,4.656756892876233,2.106087160943793,-0.0995930005817581,4.007945523683303,1.2263129272702133,-0.42156237109017736,3.9845580998485426,1.410068566110654,0.49103226274887884,2.113983269823591,0.45395467928436656,-2.1206742589396326,2.0320860071969475,2.3854691783573614,-2.1187199974029975,6.197746144249226,1.9129951089430852,-0.0708579149510193,-155.0410485164,-38.136245302,-7.1396398497e-05,0.045274716162,0.02515712957989179,0.07557012679599068,-0.012955616351768534,0.02566193339742797,0.05665448530071818,0.1356518612165843,-0.1409039916609537,0.06004795867925525,0.6873208915375547,-1.2873757240118369,-2.5892859823951357,0.16793289772241424,-0.4222910890781106,1.7789781314703985,-0.7780636720706522,-0.032212266776137116,-1.2440738661135473,-0.6638490456595516,0.6564292241207207,2.9411758826397225,-0.8600249957392015,0.26535697516388945,-0.664555765602601,1.2783205223055738
216,ETL-SAMPLE-50000215,2.902750193222117,2.106583370257739,1.8763870646963943,4.684775498840684,1.173448818522031,-0.3928674347601266,4.049061859283563,1.4450012509530812,0.5091954148668385,3.9729524399848732,2.077928550624223,-0.1454806930589774,2.035849390035184,0.6166666713598613,-2.154839360111676,2.115512992903821,2.4904680196437443,-1.964018922728846,6.013848696106204,1.4092260965453127,-0.4493062804565091,-155.044057532104,-38.138325688,-0.00029239959207,0.04787853965,0.030813125489435614,0.11335731229084578,-0.03851614957578518,-0.06502515853967383,-0.11103155022414236,0.07953747802972358,-0.1378193211487568,0.0022745663860938223,0.03152976329845636,-1.245688054233364,-2.7919389391713234,0.18060954326777698,0.10070916220333381,1.8399031959553367,-0.5835569641821282,-0.4689614345040222,-0.3169826895238104,0.3274580265140722,0.5471553572638163,3.1730528018720974,-0.652534562634424,-0.22566180673423675,-0.8363585476246828,1.2939420064655032
217,ETL-SAMPLE-50000216,3.060147306982361,2.1748397708539065,1.8014342811347552,4.846110182959572,1.2665118852597281,-0.3989504741269852,4.296722317124688,2.0477065736033198,-0.13292625513332473,4.063762493002188,1.468292985983278,0.5661048233853034,2.01620496037735,2.409231224655887,-2.1539839643059686,2.1894358446957116,0.5706186152323562,-2.1885010666069307,5.147781173104107,0.9231358054635397,-0.3720914179240793,-155.030149185829,-38.137281628,-0.0001236240212,0.0035862234519,-0.041809924687330434,0.03488545838187587,-0.05503442493791358,-0.0896547219198407,0.04603537672635921,0.10508519226261388,-0.1550687750521778,0.1995335702776216,0.3664806969538783,-1.5158637281950893,-2.6720794517538136,0.08410671750800543,-0.17046214562108863,1.7438979489715238,-0.9348988804941565,-0.36093528020262067,-0.8153772287142776,-0.4191599175405565,0.9799733138523152,3.032684700804109,-0.5738078854131664,0.10894162453816572,-0.39496031428166906,1.425880501676716
218,ETL-SAMPLE-50000217,2.8291993415109475,2.0420238793571857,1.9483674388832426,4.494533849238127,2.181124923605613,0.024326907740834326,4.057596503267726,1.402057415110884,-0.46625008482527985,4.12736291083607,1.238806073883748,0.3760425379101969,2.0726080709105386,0.7193328566684799,-2.08006055755645,2.0588379358156375,2.5683143660893104,-2.298823001335753,5.886245833629076,2.0510668982736258,0.2831257288878267,-155.047021539019,-38.135707387,0.00016754974922,0.087078436753,-0.04096773287643622,0.0654039635469423,0.008540084899323338,-0.1085348231662959,0.046676048782669705,-0.18345140893044684,0.03607326457839241,-0.020442506790732288,-0.5151424851446401,-1.2236400874130582,-2.4264515359322005,-0.41958681847880297,0.061202269254877345,1.8460188170629057,-0.5191141923488077,-0.5628409212722149,-0.12968876294693177,-0.16182752382868265,0.6191993567530182,3.638236437310134,0.4342627729268427,0.22676075605146295,-1.0579779598741286,1.1768411861546175
219,ETL-SAMPLE-50000218,2.880766583523399,2.0058778624814324,1.761290618938649,4.676792773922384,1.184408674257445,-0.3790313657169031,3.8711405755628774,1.4758547716154509,0.5499135287223741,4.183373730285478,2.03026059955762,-0.103179861521357,2.047167270131531,0.6073685130292324,-2.1577873495999715,2.1290810849555966,2.3745232440936497,-2.3890542015304304,4.687856256835002,0.9366237332822273,-0.7307634101784302,-155.039092409631,-38.134715588,-0.00042585995808,0.064531366142,0.06545814413020329,0.03499357460016816,0.045085525994846026,-0.19798198730944125,0.12115925851012467,-0.1217807121018894,-0.03291781809977048,0.2728784520629713,0.3592500811139162,-1.4847313503934658,-2.448795634370721,-0.3706177048825903,-0.22155717700711014,1.5298793801116133,-1.231762138564637,-0.7799466867847041,-0.38135946245513946,-0.3251751385511594,1.059844236974384,2.9188080936748735,-0.37484057071398263,0.5895025198843467,-0.24440961678257128,1.212896372232801
220,ETL-SAMPLE-50000219,2.8613514613771684,2.09942036756325,1.8315363003452845,4.6057609051092,1.7607662099746557,-0.5286094765319385,4.2628391155381244,1.1489154888943938,0.20065172544652496,4.019645981846738,1.942870772282136,0.3952764210549133,2.0601459174861256,0.5365665112505125,-2.1418285563975146,2.088778822898741,2.358422457311642,-1.9452075092271945,5.419363394397659,1.4610258301309527,-0.6457405417238733,-155.043006510002,-38.137900071,6.5076891371e-05,0.052195680462,0.07953078669672418,0.1409004815755007,-0.04259150205824421,-0.13997368619797912,-0.14338776994559793,0.08703734647352034,-0.22136692701662572,0.05570611302102763,0.6814763398161271,-1.1800681069552004,-2.4575830879782172,0.4999084322823234,-0.19683884346540215,1.8278392617187975,-0.5934994604649202,-0.5324851904882164,-0.6211132168709809,-0.21224668836126795,0.4148917460700255,3.663672644414332,-0.48068853234704206,-0.16623877954195537,-0.5814198676140236,1.5006868303827694
221,ETL-SAMPLE-50000220,2.8343873296422597,2.0254495022392667,1.7891505131375136,4.331254377300346,1.1134505070814775,0.45364484016111994,4.219125756227457,1.44507460287068,-0.48241288678961936,3.983822069779858,2.0448169172926876,0.2620342788377535,2.195536630951852,2.402683304933621,-2.371350178738002,2.0304174710760914,0.4771973937992894,-2.25596531594242,5.352462939375758,0.8639360849705936,0.2086369773640877,-155.039891081179,-38.133286843,-0.00026050331927,0.060623017689,0.11988202521398258,0.07330171990346528,0.08334764772450956,0.02801978695522383,0.11113545013901065,0.0317496539923765,0.07505546805669405,0.17579826904610882,0.6438494380651602,-1.4859640242514194,-2.139784642208505,-0.1924927304629135,-0.2957940295788831,1.522041247232921,-1.1323211541310538,-0.5721493683763577,-0.49935863860875884,-0.2103532591013533,1.1186659374813108,3.990498244324712,-0.817401317199832,0.5130638427492015,-0.49829452599735025,1.2514482393927089
222,ETL-SAMPLE-50000221,3.061035444567567,2.1998636961402296,2.0866536716218764,4.684271965374851,2.0124921795703865,0.3295925388840476,4.462378730372078,1.2201825833129527,0.2870241907088893,4.212464307527479,1.544968694199621,-0.4310519638961046,2.0561993618822205,2.6443225517812285,-2.5097136218385265,2.05880801909698,0.6420202856390654,-2.1116942649102115,5.22854243477676,2.340532081454068,0.17894149848116422,-155.029130025271,-38.138150157,0.00012296694296,0.0050088687531,-0.04231596706574816,-0.044802687666567385,-0.019747839960717946,0.21707040895800733,0.09678047086549638,-0.31274848301001373,0.29631115290316756,-0.14755232359904613,-0.43877739503076657,-1.4596553769642562,-2.372301541339125,-0.5124873812388987,0.008748078270134019,1.823896745011136,-0.20382673509059315,-0.01135815433137323,0.4034125959037459,0.01814049014413391,0.28919516080392615,3.989336195035763,1.011075044866138,0.5640418733637901,-1.4100896420093103,1.2407177756505028
223,ETL-SAMPLE-50000222,2.7944524034723703,1.9947406610608291,2.0264771241324437,4.522108662191542,2.0727242085861044,0.3587715874191418,4.056241338340492,1.6102832794785777,-0.49266765424780457,4.094656229545263,1.1512837358666728,0.21817456196577673,2.180080992886278,0.7568848183670397,-2.1938680348889332,2.1125958145858976,2.5051931683977617,-1.938430187414783,4.27377002863926,2.2502443212823247,0.8168178622832449,-155.046431868218,-38.13976736,-0.00010319374586,0.042919716237,-0.040585726008165186,0.05950268847301157,0.03611030071944939,-0.2907106059965319,-0.18923406320030153,0.043225490845391124,-0.009857571204964019,-0.09889609124168858,-0.3100597610305974,-0.917224381498749,-2.3629727028521885,0.3356456724706667,0.1551962211913219,1.9602877436008461,-0.19838802354026677,-0.9410689509104722,-0.22024594133751,0.3990793384395939,-0.3298468946665724,4.3605975529517895,0.5823193401250174,-0.3517310343247655,-1.2121227298356905,0.8050929217568094
224,ETL-SAMPLE-50000223,2.9036821119590024,2.0032613392163743,1.8402346265458818,4.437618494282427,1.1282226631373748,0.41788155451980175,4.011920428103883,1.9840132917102653,0.34201636092011256,4.393681404838664,1.5951751277984025,-0.42997199761194066,2.0728918072564624,0.48519740441367476,-2.3362574167172623,2.0786384518569685,2.2727965610287417,-2.1393510498596746,4.508991415381071,0.7233074316820112,0.46024091633148867,-155.040643543569,-38.133699498,7.2559786305e-05,0.07164656405,0.0938030457498416,0.031829703656211045,0.029747742713497734,-0.16061288032444432,-0.049092511725455125,0.18990189061722593,-0.08544404260846789,0.19953123456237154,0.9719952323904484,-1.196393438770086,-2.053052590399911,0.4080812769397777,-0.33209786058742286,1.8433687469417457,-0.8258079726678542,-0.49271923462097833,-0.7941027521378716,-0.3638119957081963,0.7169189470042096,3.724929573659342,-1.1458210336965868,0.1750748076613449,-0.5740726755761251,0.9232130871945757
225,ETL-SAMPLE-50000224,2.8519498057411306,2.079076955016932,2.080898414919483,4.621914082073028,1.6121725146670816,-0.6099881950164716,4.0724157486336265,2.0055465663273266,0.25011663355511554,3.9167632755941795,1.0906963361636706,0.2635139536008753,2.1063194389903117,2.553852034289505,-2.6516181001330086,1.9911536534974688,0.9208851416187912,-2.136347114525185,4.944847827247262,1.8832061708484382,-0.8846081464860841,-155.034074067432,-38.136123115,-0.00015802331787,0.034545376003,-0.040671086795283994,-0.05531991764703849,-0.06480755600917958,-0.38632395672840947,0.20707604222171283,-0.3350438312984849,0.25244586358905013,-0.01848484950583285,-0.8763523718418639,-1.0909082295716777,-1.7847707760846634,-0.7342937092904285,0.3713227301985058,1.8822912416898105,-0.299216794641029,-0.46774246932442926,1.7653961418574018,0.03587213728595476,1.1936035328031895,3.6979505528021837,1.3628952764568556,0.48224305963989167,-1.1718769272300487,1.8962291774396005
226,ETL-SAMPLE-50000225,2.925981889474803,1.9965635857438786,2.0106567168963156,4.905679980168101,1.881610179082951,0.4081014433108231,4.207079264632272,1.733566869733322,-0.4181522094912068,4.08049260849315,1.0409736525255957,0.09071422330401646,2.092923347159439,0.5368121634859951,-2.196425425994814,2.0293378031439286,2.366710030730676,-2.2249241913974926,6.48792799079237,1.757489935649604,0.28923756288216446,-155.040538262501,-38.135311664,1.3618575199e-05,0.10306607496,0.01110522629809322,0.006557292434337691,0.01102408137461872,-0.12437467734539678,0.07027758959628018,0.08311985683430309,0.13863633762399158,-0.0168587914186245,0.6745807961222898,-1.158989601793942,-2.3600257827921847,0.16033105103889664,-0.26089919969368647,1.9658305930920208,-0.4934086202175861,-0.3965978275127864,-0.26259657825135035,-0.6388157030499916,0.2943428217142625,3.309016845304292,-0.08369750648997311,0.3096392224944103,-1.068244099980979,0.9738707418801223
227,ETL-SAMPLE-50000226,2.795182742136257,1.9916969339654607,1.9059896366852984,4.705535836076457,1.0495363086879927,0.21996868344944936,3.7378177271531983,1.9035809432286928,0.4256324449387366,4.080734677962637,1.6986786127736937,-0.4425133971058983,1.9872838637517587,0.6765779598079891,-2.323349745504799,2.0029806320232657,2.658474403314048,-2.441093156059571,6.148040917323425,1.2825284663856356,0.24302707152834166,-155.036302304772,-38.129175451,-7.249070743e-05,0.14803074186,-0.013394847353535723,0.018682456236791663,0.07771844478633215,0.08746562434523592,-0.009620500874162396,-0.1338616854120224,0.190570890706863,-0.0027477165038373103,-0.4348255723400108,-1.5773406330627824,-2.1516682061187904,-0.13599082335650065,0.2309289622689852,1.5170126635875987,-0.7931987961391296,-0.25797469854341676,0.8753109004147501,0.49830647804192557,0.8247487274218331,3.427458252676689,0.5755029625153396,-0.22370034403546574,-0.799629910941477,1.1366995404883247
228,ETL-SAMPLE-50000227,2.8145574465992897,2.0936286090946097,2.0069957415515747,4.550679259616626,1.0027110853388355,-0.21436282183754,4.167406214824699,1.6896903054776482,0.4309908363435306,3.9787565156768516,1.9044723930883434,-0.43244958581640175,2.0881902288181555,0.4704619847450381,-2.213060429123103,2.0996842102735136,2.4775425625350254,-2.4013777270278553,5.73114156402232,1.0012748850212156,0.08963116474188255,-155.042679580126,-38.14047176,-3.4491121479e-05,0.040054743117,0.005762925194347682,0.06331194602744422,0.05354384830630218,0.04951731380364012,0.17567886799993634,0.059380004390465924,0.3144107701644393,-0.18279862043382736,0.6129159091527343,-1.4569447696401525,-2.563551764580925,-0.15262685337574006,-0.2023870833795688,1.6335297695485493,-0.584929775503067,-0.24530743723778758,-0.07331372737156891,-0.4778123896704966,0.8097840296440708,3.1439493426290963,-0.015537582085963238,0.46275248344893066,-1.3470822464912418,1.5018689822109443
229,ETL-SAMPLE-50000228,2.8399730058528974,2.2256537541986767,2.1650577374890942,4.472067910949751,1.0172328947843583,0.2879176287124515,4.236104207046504,1.9900643697819014,0.23790792605099984,4.014485012499844,1.5378624412097892,-0.5376075663596884,2.056223240808828,0.572358820416741,-1.9772233220301931,2.1029060963783084,2.3801223452691627,-2.2934479649801354,5.047804109953751,1.0582379063433196,0.6933235987226434,-155.041137350185,-38.138955111,8.670686281e-05,0.011945735366,0.05687395425904258,0.030959944343337438,-0.09815957961914917,-0.10698096642134022,0.24838788784252713,-0.01862121025926527,0.30886670288901374,-0.10080992325918692,0.49848666175052175,-0.9377439471552667,-2.3321923940822193,-0.34477350594948336,-0.2414113501476639,1.8783733108659888,0.10806591008757979,-0.3430101995999546,0.19630134012336561,-0.5546415069779396,0.032887546723497585,4.3286578784742735,-0.6509358787628892,0.5856404497147882,-1.9070776098804865,1.2345099231509036
230,ETL-SAMPLE-50000229,2.8283254377871696,2.1002171241304497,1.9941178337772456,4.7211465970656405,1.7614031216666681,-0.46074878051258256,3.9197154989112533,1.8244659136254948,0.5168419957479032,4.033715154990012,1.1022285582226583,-0.016696475525183833,2.1145604564124425,2.4669659430308593,-2.207945968069714,2.177036801167265,0.6731080400222462,-2.118146027480198,5.089331656605057,1.5974987600757404,-0.7882338850090276,-155.031776124438,-38.142434519,-6.4024382437e-05,0.012187896344,-0.013396706976664481,0.051289594223075594,-0.007910868852612406,-0.18435693508356887,0.04419510650715873,-0.056322858526775085,0.0658861807309335,-0.018027859595720782,0.08496054817891299,-1.2435290071447813,-2.5879249685333967,-0.013553883051772783,-0.1304853142724572,1.9171689254547215,-0.4257501910937834,-0.7470760748019808,0.31641663623805505,-0.1452953711788147,0.5395564434637705,3.671429663770672,0.611753081333774,0.14668996046795288,-1.3060903026708057,1.253729633294711
